name_uk,name_en,place,oblast,lat,lon,osm_id,osm_type
Гвоздавка Друга,Hvozdavka Druha,village,Одеська,47.887699,30.082005,337666914,node
Слобідка,Slobidka,village,Одеська,47.885971,29.341049,337666951,node
Зелений Кут,Zelenyi Kut,village,Одеська,47.880131,29.48662,337667131,node
Дібрівка,Dibrivka,village,Одеська,47.867255,29.411346,337667276,node
Зеленогірське,Zelenohirske,village,Одеська,47.875671,30.09705,337667379,node
Відрада,Vidrada,hamlet,Одеська,47.870178,29.54842,337667540,node
Борщі,Borshchi,village,Одеська,47.864681,29.49383,337667686,node
Солтанівка,Soltanivka,village,Одеська,47.862437,30.118431,337667831,node
Харитинівка,Kharytynivka,hamlet,Одеська,47.857615,29.590986,337667972,node
Акулинівка,Akulynivka,village,Одеська,47.849918,29.53537,337668228,node
Вишневе,Vyshneve,village,Одеська,47.84996,30.226007,337668244,node
Струтинка,Strutynka,village,Одеська,47.849232,29.81896,337668249,node
Любашівка,Liubashivka,town,Одеська,47.831568,30.256234,337668361,node
Кирилівка,Kyrylivka,village,Одеська,47.841339,29.340019,337668490,node
Жеребкове,Zherebkove,village,Одеська,47.835659,29.878965,337668622,node
Борщі,Borshchi,village,Одеська,47.833099,29.48971,337668630,node
Затишшя,Zatyshshia,village,Одеська,47.831955,29.371777,337668663,node
Гидерим,Hyderym,village,Одеська,47.82692,29.56558,337668743,node
Михайлівка,Mykhailivka,village,Одеська,47.831399,29.978245,337668760,node
Великий Фонтан,Velykyi Fontan,village,Одеська,47.820049,29.53812,337668895,node
Шликареве,Shlykareve,village,Одеська,47.8125,30.07748,337669087,node
Новоселівка,Novoselivka,village,Одеська,47.81216,30.198669,337669103,node
Василівка,Vasylivka,village,Одеська,47.80941,30.061001,337669163,node
Чабанівка,Chabanivka,hamlet,Одеська,47.80941,30.054819,337669169,node
Байтали,Baitaly,village,Одеська,47.812653,29.820466,337669177,node
Домниця,Domnytsia,village,Одеська,47.807011,29.224319,337669230,node
Пилипівка,Pylypivka,village,Одеська,47.806485,30.360981,337669265,node
Малий Фонтан,Malyi Fontan,village,Одеська,47.800804,29.523478,337669379,node
Климентове,Klymentove,village,Одеська,47.807129,29.284231,337669492,node
Агафіївка,Ahafiivka,village,Одеська,47.78229,30.374379,337669609,node
Мурована,Murovana,village,Одеська,47.787441,29.411091,337669612,node
